,start,end,text
1737,7047.0,7053.0,"[u'die', u'feder', u'steigt', u'hoeher', u'in', u'die', u'luft', u'dabei', u'dreht', u'sie', u'sich', u'sanft', u'unten', u'sitzt', u'forrest', u'immer', u'noch', u'auf', u'dem', u'baumstumpf']"
1738,7049.24,7052.596,"['forrest', 'sieh', 'mich', 'an', 'sieh', 'mich', 'an', 'forrest']"
1739,7053.88,7059.557,"['du', 'hast', 'keine', 'verpflichtungen', 'du', 'hast', 'nichts', 'falsch', 'gemacht', 'ok']"
1740,7056.8,7060.1,"[u'die', u'feder', u'fliegt', u'ueber', u'die', u'wipfel', u'der', u'maechtigen', u'baeume', u'an', u'der', u'zufahrt']"
1741,7063.96,7065.712,"['ist', 'er', 'nicht', 'wundersch\xf6n']"
1742,7064.5,7067.6,"[u'hoch', u'ueber', u'der', u'feder', u'lugt', u'zwischen', u'wolken', u'der', u'blaue', u'himmel', u'hindurch']"
1743,7066.96,7070.953,"['er', 'ist', 'das', 'sch\xf6nste', 'was', 'ich', 'je', 'gesehen', 'habe']"
1744,7071.2,7073.8,"[u'die', u'feder', u'sinkt', u'etwas', u'herab', u'und', u'wirbelt', u'herum']"
1745,7073.72,7075.472,['aber']
1746,7076.2,7077.3,"[u'sie', u'wird', u'wieder', u'angehoben']"
1747,7078.48,7080.596,"['ist', 'er', 'klug', 'kann', 'er']"
1748,7080.3,7081.7,"[u'\u2026', u'und', u'schwebt', u'auf', u'die', u'kamera', u'zu']"
1749,7080.68,7085.071,"['er', 'ist', 'sehr', 'klug', 'er', 'ist', 'einer', 'der', 'kl\xfcgsten', 'in', 'seiner', 'klasse']"
1750,7083.2,7084.3,"[u'das', u'bild', u'wird', u'schwarz']"
1751,7093.2,7095.873,"['ja', 'ist', 'schon', 'ok', 'geh', 'und', 'rede', 'mit', 'ihm']"
1752,7104.72,7108.156,"['was', 'guckst', 'du', 'da', 'an', 'ernie', 'und', 'bert']"
1753,7129.68,7133.958,"['forrest', 'ich', 'bin', 'krank']"
1754,7136.4,7139.756,"['was', 'hast', 'du', 'einen', 'husten', 'wegen', 'einer', 'erk\xe4ltung']"
1755,7139.84,7144.914,"['ich', 'habe', 'einen', 'virus', 'die', '\xc4rzte', 'wissen', 'nicht', 'was', 'es', 'ist']"
1756,7145.0,7148.037,"['und', 'es', 'gibt', 'nichts', 'was', 'sie', 'dagegen', 'tun', 'k\xf6nnen']"
1757,7152.68,7155.114,"['du', 'k\xf6nntest', 'mit', 'mir', 'nach', 'hause', 'kommen']"
1758,7157.48,7162.429,"['du', 'und', 'der', 'kleine', 'forrest', 'k\xf6nntet', 'in', 'meinem', 'haus', 'in', 'greenbow', 'wohnen']"
1759,7165.72,7168.678,"['ich', 'k\xfcmmere', 'mich', 'um', 'dich', 'wenn', 'du', 'krank', 'bist']"
1760,7170.12,7172.793,"['w\xfcrdest', 'du', 'mich', 'heiraten', 'forrest']"
1761,7177.88,7179.233,['ok']
1762,7180.88,7182.359,"['bitte', 'setzen', 'sie', 'sich']"
1763,7185.68,7188.592,"['forrest', 'es', 'ist', 'zeit', 'anzufangen']"
1764,7206.6,7209.831,"['hi', 'deine', 'krawatte']"
1765,7222.24,7224.435,"['lieutenant', 'dan']"
1766,7238.6,7242.479,"['lieutenant', 'dan', 'hallo', 'forrest']"
1767,7242.84,7246.515,"['sie', 'haben', 'neue', 'beine', 'neue', 'beine']"
1768,7247.76,7251.389,"['ja', 'ich', 'habe', 'neue', 'beine', 'spezialanfertigung']"
1769,7251.48,7255.632,"['eine', 'titaniumlegierung', 'das', 'benutzt', 'man', 'beim', 'spaceshuttle']"
1770,7258.88,7260.836,['zauberbeine']
1771,7262.6,7266.912,"['das', 'ist', 'meine', 'verlobte', 'susan']"
1772,7269.28,7273.831,"['lieutenant', 'dan', 'hi', 'forrest']"
1773,7273.92,7280.837,"['lieutenant', 'dan', 'das', 'ist', 'jenny', 'hi', 'sch\xf6n', 'sie', 'endlich', 'zu', 'treffen']"
1774,7290.96,7294.873,"['nimmst', 'du', 'forrest', 'jenny', 'zu', 'deiner', 'frau']"
1775,7296.52,7300.513,"['nimmst', 'du', 'jenny', 'forrest', 'zu', 'deinem', 'mann']"
1776,7302.08,7305.356,"['und', 'so', 'erkl\xe4re', 'ich', 'euch', 'zu', 'mann', 'und', 'frau']"
1777,7334.88,7337.713,"['hey', 'hi']"
1778,7356.0,7358.514,"['hattest', 'du', 'in', 'vietnam', 'angst']"
1779,7359.8,7364.157,"['ja', 'na', 'ja', 'ich', 'wei\xdf', 'nicht']"
1780,7365.24,7370.519,"['manchmal', 'h\xf6rte', 'der', 'regen', 'lange', 'genug', 'auf', 'dass', 'die', 'sterne', 'rauskamen']"
1781,7373.24,7375.117,"['und', 'dann', 'war', 'es', 'sch\xf6n']"
1782,7378.36,7382.672,"['es', 'war', 'wie', 'kurz', 'bevor', 'die', 'sonne', 'unten', 'am', 'bayou', 'ins', 'bett', 'geht']"
1783,7382.76,7387.47,"['da', 'glitzerte', 'das', 'wasser', 'immer', 'ganz', 'toll']"
1784,7389.04,7392.635,"['wie', 'der', 'bergsee', 'er', 'war', 'so', 'klar', 'jenny']"
1785,7392.72,7397.874,"['es', 'sah', 'aus', 'als', 'w\xe4ren', 'da', 'zwei', 'himmel', 'einer', '\xfcber', 'dem', 'anderen']"
1786,7399.44,7402.75,"['und', 'dann', 'in', 'der', 'w\xfcste', 'wenn', 'die', 'sonne', 'aufgeht']"
1787,7405.6,7411.789,"['wusste', 'ich', 'nicht', 'wo', 'der', 'himmel', 'aufh\xf6rte', 'und', 'die', 'erde', 'anfing']"
1788,7413.16,7415.355,"['es', 'war', 'so', 'wundersch\xf6n']"
1789,7419.4,7422.198,"['ich', 'w\xfcnschte', 'ich', 'w\xe4re', 'bei', 'dir', 'gewesen']"
1790,7425.32,7427.231,"['das', 'warst', 'du']"
1791,7436.96,7438.712,"['ich', 'liebe', 'dich']"
1792,7442.56,7445.597,"['du', 'starbst', 'an', 'einem', 'samstagmorgen']"
1793,7447.36,7451.353,"['und', 'ich', 'lie\xdf', 'dich', 'hier', 'unter', 'unserem', 'baum', 'beisetzen']"
1794,7455.6,7461.118,"['und', 'das', 'haus', 'deines', 'vaters', 'lie\xdf', 'ich', 'von', 'bulldozern', 'platt', 'walzen']"
1795,7464.76,7471.677,"['mama', 'sagte', 'immer', 'dass', 'sterben', 'ein', 'teil', 'des', 'lebens', 'ist']"
1796,7474.8,7476.95,"['ich', 'w\xfcnschte', 'so', 'das', 'w\xe4re', 'es', 'nicht']"
1797,7479.76,7483.799,"['dem', 'kleinen', 'forrest', 'geht', 'es', 'gut']"
1798,7486.68,7489.148,"['er', 'f\xe4ngt', 'bald', 'mit', 'der', 'schule', 'an']"
1799,7490.12,7494.272,"['und', 'ich', 'mache', 'ihm', 'jeden', 'tag', 'fr\xfchst\xfcck', 'mittag', 'und', 'abendessen']"
1800,7496.04,7501.99,"['ich', 'passe', 'auf', 'dass', 'er', 'sich', 'k\xe4mmt', 'und', 'jeden', 'tag', 'die', 'z\xe4hne', 'putzt']"
1801,7504.52,7510.39,"['ich', 'bringe', 'ihm', 'pingpongspielen', 'bei', 'er', 'macht', 'das', 'sehr', 'gut']"
1802,7510.48,7512.436,"['forrest', 'du', 'bist', 'dran']"
1803,7517.0,7519.116,"['wir', 'angeln', 'viel']"
1804,7522.32,7525.995,"['und', 'jeden', 'abend', 'lesen', 'wir', 'ein', 'buch', 'er', 'ist', 'so', 'klug', 'jenny']"
1805,7528.28,7533.115,"['du', 'w\xe4rst', 'stolz', 'auf', 'ihn', 'ich', 'bin', 'es']"
1806,7534.44,7537.398,"['er', 'schrieb', 'dir', 'einen', 'brief']"
1807,7538.88,7540.916,"['und', 'er', 'sagt', 'ich', 'darf', 'ihn', 'nicht', 'lesen']"
1808,7541.0,7544.879,"['das', 'soll', 'ich', 'nicht', 'also', 'lege', 'ich', 'ihn', 'dir', 'hierhin']"
1809,7566.68,7572.516,"['ich', 'wei\xdf', 'nicht', 'ob', 'mama', 'recht', 'hatte', 'oder', 'lieutenant', 'dan']"
1810,7573.4,7579.999,"['ich', 'wei\xdf', 'nicht', 'ob', 'wir', 'jeder', 'ein', 'schicksal', 'haben']"
1811,7580.08,7586.599,"['oder', 'ob', 'wir', 'einfach', 'zuf\xe4llig', 'vom', 'wind', 'herumgetrieben', 'werden']"
1812,7590.84,7595.63,"['aber', 'ich', 'glaube', 'vielleicht', 'ist', 'es', 'beides']"
1813,7600.24,7603.391,"['vielleicht', 'passiert', 'beides', 'gleichzeitig']"
1814,7608.84,7610.717,"['aber', 'ich', 'vermisse', 'dich', 'jenny']"
1815,7616.88,7621.396,"['wenn', 'du', 'irgendetwas', 'brauchst', 'ich', 'bin', 'in', 'der', 'n\xe4he']"
1816,7654.88,7658.555,"['hier', 'ist', 'dein', 'bus', 'ok']"
1817,7660.56,7662.471,"['das', 'kenne', 'ich']"
1818,7662.56,7665.233,"['ich', 'nehme', 'das', 'zum', 'vorlesen', 'mit']"
1819,7665.32,7667.959,"['weil', 'grandma', 'dir', 'das', 'immer', 'vorgelesen', 'hat']"
1820,7668.04,7669.996,"['mein', 'lieblingsbuch']"
1821,7676.88,7679.075,"['auf', 'gehts']"
1822,7685.8,7687.199,['nicht']
1823,7689.28,7694.274,"['ich', 'sage', 'nur', 'dass', 'ich', 'dich', 'liebe', 'ich', 'hab', 'dich', 'auch', 'lieb', 'daddy']"
1824,7694.36,7697.432,"['ich', 'warte', 'hier', 'auf', 'dich', 'wenn', 'du', 'zur\xfcckkommst']"
1825,7701.76,7705.992,"['du', 'wei\xdft', 'dass', 'das', 'der', 'bus', 'zur', 'schule', 'ist', 'nicht', 'wahr']"
1826,7706.08,7710.71,"['klar', 'und', 'sie', 'sind', 'dorothy', 'harris', 'und', 'ich', 'bin', 'forrest', 'gump']"
